Topic 0:	niec	0.014285722
	bar	0.014285722
	works	0.014285722
	updated	0.014285722
	awesome	0.014285722
	ing	0.014285722
	giving	0.014285722
	making	0.014285722
	downloading	0.014285722
	click	0.014285722
	emuparadise	0.014285722
	time	0.014285722
	hard	0.014285722
	issue	0.014285722
	blackscreen	0.014285722
	slow	0.014285722
	stucks	0.014285722
	olympus	0.014285722
	chain	0.014285722
	war	0.014285722
	god	0.014285722
	download	0.014285722
	plz	0.014285722
	useless	0.014285722
	yea	0.014285722
	tells	0.014285722
	rom	0.014285722
	downloaded	0.014285722
	means	0.014285722
	spec	0.014285722
Topic 1:	niec	0.014285722
	bar	0.014285722
	works	0.014285722
	updated	0.014285722
	awesome	0.014285722
	ing	0.014285722
	giving	0.014285722
	making	0.014285722
	downloading	0.014285722
	click	0.014285722
	emuparadise	0.014285722
	time	0.014285722
	hard	0.014285722
	issue	0.014285722
	blackscreen	0.014285722
	slow	0.014285722
	stucks	0.014285722
	olympus	0.014285722
	chain	0.014285722
	war	0.014285722
	god	0.014285722
	download	0.014285722
	plz	0.014285722
	useless	0.014285722
	yea	0.014285722
	tells	0.014285722
	rom	0.014285722
	downloaded	0.014285722
	means	0.014285722
	spec	0.014285722
Topic 2:	niec	0.014285722
	bar	0.014285722
	works	0.014285722
	updated	0.014285722
	awesome	0.014285722
	ing	0.014285722
	giving	0.014285722
	making	0.014285722
	downloading	0.014285722
	click	0.014285722
	emuparadise	0.014285722
	time	0.014285722
	hard	0.014285722
	issue	0.014285722
	blackscreen	0.014285722
	slow	0.014285722
	stucks	0.014285722
	olympus	0.014285722
	chain	0.014285722
	war	0.014285722
	god	0.014285722
	download	0.014285722
	plz	0.014285722
	useless	0.014285722
	yea	0.014285722
	tells	0.014285722
	rom	0.014285722
	downloaded	0.014285722
	means	0.014285722
	spec	0.014285722
Topic 3:	niec	0.014285722
	bar	0.014285722
	works	0.014285722
	updated	0.014285722
	awesome	0.014285722
	ing	0.014285722
	giving	0.014285722
	making	0.014285722
	downloading	0.014285722
	click	0.014285722
	emuparadise	0.014285722
	time	0.014285722
	hard	0.014285722
	issue	0.014285722
	blackscreen	0.014285722
	slow	0.014285722
	stucks	0.014285722
	olympus	0.014285722
	chain	0.014285722
	war	0.014285722
	god	0.014285722
	download	0.014285722
	plz	0.014285722
	useless	0.014285722
	yea	0.014285722
	tells	0.014285722
	rom	0.014285722
	downloaded	0.014285722
	means	0.014285722
	spec	0.014285722
Topic 4:	niec	0.014285722
	bar	0.014285722
	works	0.014285722
	updated	0.014285722
	awesome	0.014285722
	ing	0.014285722
	giving	0.014285722
	making	0.014285722
	downloading	0.014285722
	click	0.014285722
	emuparadise	0.014285722
	time	0.014285722
	hard	0.014285722
	issue	0.014285722
	blackscreen	0.014285722
	slow	0.014285722
	stucks	0.014285722
	olympus	0.014285722
	chain	0.014285722
	war	0.014285722
	god	0.014285722
	download	0.014285722
	plz	0.014285722
	useless	0.014285722
	yea	0.014285722
	tells	0.014285722
	rom	0.014285722
	downloaded	0.014285722
	means	0.014285722
	spec	0.014285722
Topic 5:	niec	0.014285722
	bar	0.014285722
	works	0.014285722
	updated	0.014285722
	awesome	0.014285722
	ing	0.014285722
	giving	0.014285722
	making	0.014285722
	downloading	0.014285722
	click	0.014285722
	emuparadise	0.014285722
	time	0.014285722
	hard	0.014285722
	issue	0.014285722
	blackscreen	0.014285722
	slow	0.014285722
	stucks	0.014285722
	olympus	0.014285722
	chain	0.014285722
	war	0.014285722
	god	0.014285722
	download	0.014285722
	plz	0.014285722
	useless	0.014285722
	yea	0.014285722
	tells	0.014285722
	rom	0.014285722
	downloaded	0.014285722
	means	0.014285722
	spec	0.014285722
Topic 6:	niec	0.014285722
	bar	0.014285722
	works	0.014285722
	updated	0.014285722
	awesome	0.014285722
	ing	0.014285722
	giving	0.014285722
	making	0.014285722
	downloading	0.014285722
	click	0.014285722
	emuparadise	0.014285722
	time	0.014285722
	hard	0.014285722
	issue	0.014285722
	blackscreen	0.014285722
	slow	0.014285722
	stucks	0.014285722
	olympus	0.014285722
	chain	0.014285722
	war	0.014285722
	god	0.014285722
	download	0.014285722
	plz	0.014285722
	useless	0.014285722
	yea	0.014285722
	tells	0.014285722
	rom	0.014285722
	downloaded	0.014285722
	means	0.014285722
	spec	0.014285722
Topic 7:	niec	0.014285722
	bar	0.014285722
	works	0.014285722
	updated	0.014285722
	awesome	0.014285722
	ing	0.014285722
	giving	0.014285722
	making	0.014285722
	downloading	0.014285722
	click	0.014285722
	emuparadise	0.014285722
	time	0.014285722
	hard	0.014285722
	issue	0.014285722
	blackscreen	0.014285722
	slow	0.014285722
	stucks	0.014285722
	olympus	0.014285722
	chain	0.014285722
	war	0.014285722
	god	0.014285722
	download	0.014285722
	plz	0.014285722
	useless	0.014285722
	yea	0.014285722
	tells	0.014285722
	rom	0.014285722
	downloaded	0.014285722
	means	0.014285722
	spec	0.014285722
Topic 8:	niec	0.014285722
	bar	0.014285722
	works	0.014285722
	updated	0.014285722
	awesome	0.014285722
	ing	0.014285722
	giving	0.014285722
	making	0.014285722
	downloading	0.014285722
	click	0.014285722
	emuparadise	0.014285722
	time	0.014285722
	hard	0.014285722
	issue	0.014285722
	blackscreen	0.014285722
	slow	0.014285722
	stucks	0.014285722
	olympus	0.014285722
	chain	0.014285722
	war	0.014285722
	god	0.014285722
	download	0.014285722
	plz	0.014285722
	useless	0.014285722
	yea	0.014285722
	tells	0.014285722
	rom	0.014285722
	downloaded	0.014285722
	means	0.014285722
	spec	0.014285722
Topic 9:	niec	0.014285722
	bar	0.014285722
	works	0.014285722
	updated	0.014285722
	awesome	0.014285722
	ing	0.014285722
	giving	0.014285722
	making	0.014285722
	downloading	0.014285722
	click	0.014285722
	emuparadise	0.014285722
	time	0.014285722
	hard	0.014285722
	issue	0.014285722
	blackscreen	0.014285722
	slow	0.014285722
	stucks	0.014285722
	olympus	0.014285722
	chain	0.014285722
	war	0.014285722
	god	0.014285722
	download	0.014285722
	plz	0.014285722
	useless	0.014285722
	yea	0.014285722
	tells	0.014285722
	rom	0.014285722
	downloaded	0.014285722
	means	0.014285722
	spec	0.014285722
Topic 10:	niec	0.014285722
	bar	0.014285722
	works	0.014285722
	updated	0.014285722
	awesome	0.014285722
	ing	0.014285722
	giving	0.014285722
	making	0.014285722
	downloading	0.014285722
	click	0.014285722
	emuparadise	0.014285722
	time	0.014285722
	hard	0.014285722
	issue	0.014285722
